DateTime;Voltage;Current;Capacity_step;State_of_Charge;Temperature;Checkup_No;Index;Charge_Throughput;Energy_Throughput
06:04:2022 17:30:48:764;3,478;-50,016;-4;23,83;26,2;0;Discharge;157,2;587,3
06:04:2022 17:30:49:264;3,478;-49,979;-4;23,82;26,2;0;Discharge;157,2;587,3
06:04:2022 17:30:49:764;3,477;-50,011;-4;23,8;26,2;0;Discharge;157,2;587,3
06:04:2022 17:30:50:264;3,477;-50;-4;23,79;26,2;0;Discharge;157,2;587,3
06:04:2022 17:30:50:764;3,477;-49,968;-4;23,78;26,2;0;Discharge;157,2;587,3
06:04:2022 17:30:51:264;3,477;-50,013;-4;23,77;26,2;0;Discharge;157,2;587,4
06:04:2022 17:30:51:764;3,477;-49,994;-4;23,76;26,2;0;Discharge;157,2;587,4
06:04:2022 17:30:52:264;3,477;-49,979;-4;23,74;26,2;0;Discharge;157,2;587,4
06:04:2022 17:30:52:764;3,477;-50;-4;23,73;26,2;0;Discharge;157,2;587,4
06:04:2022 17:30:53:264;3,477;-49,979;-4;23,72;26,2;0;Discharge;157,2;587,5
06:04:2022 17:30:53:764;3,476;-49,994;-4;23,71;26,2;0;Discharge;157,2;587,5
06:04:2022 17:30:54:264;3,477;-50;-4;23,69;26,2;0;Discharge;157,2;587,5
06:04:2022 17:30:54:764;3,477;-49,952;-4;23,68;26,2;0;Discharge;157,2;587,5
06:04:2022 17:30:55:264;3,476;-50,033;-4;23,67;26,2;0;Discharge;157,3;587,6
06:04:2022 17:30:55:764;3,476;-50,011;-4;23,66;26,2;0;Discharge;157,3;587,6
06:04:2022 17:30:56:264;3,476;-50,011;-4;23,64;26,3;0;Discharge;157,3;587,6
06:04:2022 17:30:56:764;3,476;-49,957;-4;23,63;26,3;0;Discharge;157,3;587,6
06:04:2022 17:30:57:264;3,476;-50,011;-4;23,62;26,3;0;Discharge;157,3;587,7
06:04:2022 17:30:57:764;3,476;-50,011;-4;23,61;26,3;0;Discharge;157,3;587,7
06:04:2022 17:30:58:264;3,476;-49,985;-4;23,6;26,3;0;Discharge;157,3;587,7
06:04:2022 17:30:58:764;3,476;-50,011;-4;23,58;26,3;0;Discharge;157,3;587,7
06:04:2022 17:30:59:264;3,476;-49,981;-4;23,57;26,3;0;Discharge;157,3;587,8
06:04:2022 17:30:59:764;3,476;-49,972;-4;23,56;26,3;0;Discharge;157,3;587,8
06:04:2022 17:31:00:264;3,475;-50,005;-4;23,55;26,3;0;Discharge;157,3;587,8
06:04:2022 17:31:00:764;3,475;-49,985;-4;23,54;26,3;0;Discharge;157,3;587,8
06:04:2022 17:31:01:264;3,476;-49,976;-4;23,52;26,3;0;Discharge;157,3;587,9
06:04:2022 17:31:01:764;3,475;-49,994;-4;23,51;26,3;0;Discharge;157,3;587,9
06:04:2022 17:31:02:264;3,475;-49,985;-4;23,5;26,3;0;Discharge;157,4;587,9
06:04:2022 17:31:02:764;3,475;-50,02;-4;23,49;26,3;0;Discharge;157,4;587,9
06:04:2022 17:31:03:264;3,475;-50,02;-4;23,47;26,3;0;Discharge;157,4;588
06:04:2022 17:31:03:764;3,475;-50,009;-4;23,46;26,3;0;Discharge;157,4;588
06:04:2022 17:31:04:264;3,475;-49,996;-4;23,45;26,3;0;Discharge;157,4;588
06:04:2022 17:31:04:764;3,474;-49,983;-4;23,44;26,3;0;Discharge;157,4;588
06:04:2022 17:31:05:264;3,475;-50,013;-4;23,42;26,3;0;Discharge;157,4;588
06:04:2022 17:31:05:764;3,474;-50;-4;23,41;26,3;0;Discharge;157,4;588,1
06:04:2022 17:31:06:264;3,474;-50,018;-4;23,4;26,3;0;Discharge;157,4;588,1
06:04:2022 17:31:06:764;3,475;-50,005;-4;23,39;26,3;0;Discharge;157,4;588,1
06:04:2022 17:31:07:264;3,474;-50,02;-4;23,38;26,3;0;Discharge;157,4;588,1
06:04:2022 17:31:07:764;3,474;-50,009;-4;23,36;26,3;0;Discharge;157,4;588,2
06:04:2022 17:31:08:264;3,474;-49,961;-4;23,35;26,3;0;Discharge;157,4;588,2
06:04:2022 17:31:08:764;3,474;-49,985;-4;23,34;26,3;0;Discharge;157,4;588,2
06:04:2022 17:31:09:264;3,474;-50,009;-4;23,33;26,3;0;Discharge;157,5;588,2
06:04:2022 17:31:09:764;3,474;-49,996;-4;23,32;26,3;0;Discharge;157,5;588,3
06:04:2022 17:31:10:264;3,474;-49,992;-4;23,3;26,3;0;Discharge;157,5;588,3
06:04:2022 17:31:10:764;3,474;-49,998;-4;23,29;26,3;0;Discharge;157,5;588,3
06:04:2022 17:31:11:264;3,473;-49,983;-4;23,28;26,3;0;Discharge;157,5;588,3
06:04:2022 17:31:11:764;3,473;-50,02;-4;23,27;26,3;0;Discharge;157,5;588,4
06:04:2022 17:31:12:263;3,473;-49,976;-4;23,25;26,3;0;Discharge;157,5;588,4
06:04:2022 17:31:12:764;3,473;-50,016;-4;23,24;26,3;0;Discharge;157,5;588,4
06:04:2022 17:31:13:264;3,473;-50,013;-4;23,23;26,3;0;Discharge;157,5;588,4
06:04:2022 17:31:13:764;3,473;-49,992;-4;23,22;26,3;0;Discharge;157,5;588,5
06:04:2022 17:31:14:264;3,473;-49,992;-4;23,2;26,3;0;Discharge;157,5;588,5
06:04:2022 17:31:14:764;3,473;-50,024;-4;23,19;26,3;0;Discharge;157,5;588,5
06:04:2022 17:31:15:264;3,473;-50,002;-4;23,18;26,3;0;Discharge;157,5;588,5
06:04:2022 17:31:15:764;3,473;-49,987;-4;23,17;26,3;0;Discharge;157,5;588,6
06:04:2022 17:31:16:264;3,473;-49,998;-4;23,16;26,3;0;Discharge;157,5;588,6
06:04:2022 17:31:16:764;3,473;-50;-4;23,14;26,3;0;Discharge;157,6;588,6
06:04:2022 17:31:17:264;3,473;-50,002;-4;23,13;26,3;0;Discharge;157,6;588,6
06:04:2022 17:31:17:764;3,472;-49,994;-4;23,12;26,3;0;Discharge;157,6;588,7
06:04:2022 17:31:18:264;3,472;-50,002;-4;23,11;26,3;0;Discharge;157,6;588,7
06:04:2022 17:31:18:764;3,473;-49,998;-4;23,1;26,3;0;Discharge;157,6;588,7
06:04:2022 17:31:19:264;3,472;-50;-4;23,08;26,3;0;Discharge;157,6;588,7
06:04:2022 17:31:19:764;3,472;-49,965;-4;23,07;26,3;0;Discharge;157,6;588,7
06:04:2022 17:31:20:264;3,472;-49,998;-4;23,06;26,3;0;Discharge;157,6;588,8
06:04:2022 17:31:20:764;3,472;-50,016;-4;23,05;26,3;0;Discharge;157,6;588,8
06:04:2022 17:31:21:264;3,472;-49,959;-4;23,03;26,3;0;Discharge;157,6;588,8
06:04:2022 17:31:21:764;3,472;-50;-4;23,02;26,3;0;Discharge;157,6;588,8
06:04:2022 17:31:22:264;3,472;-49,996;-4;23,01;26,3;0;Discharge;157,6;588,9
06:04:2022 17:31:22:764;3,472;-49,996;-4;23;26,3;0;Discharge;157,6;588,9
06:04:2022 17:31:23:264;3,472;-49,981;-4;22,98;26,3;0;Discharge;157,6;588,9
06:04:2022 17:31:23:764;3,472;-49,985;-4;22,97;26,3;0;Discharge;157,7;588,9
06:04:2022 17:31:24:264;3,471;-49,992;-4;22,96;26,3;0;Discharge;157,7;589
06:04:2022 17:31:24:764;3,471;-50,013;-4;22,95;26,3;0;Discharge;157,7;589
06:04:2022 17:31:25:264;3,471;-50,007;-4;22,94;26,3;0;Discharge;157,7;589
06:04:2022 17:31:25:764;3,471;-50,009;-4;22,92;26,3;0;Discharge;157,7;589
06:04:2022 17:31:26:263;3,471;-49,976;-4;22,91;26,3;0;Discharge;157,7;589,1
06:04:2022 17:31:26:764;3,471;-49,994;-4;22,9;26,3;0;Discharge;157,7;589,1
06:04:2022 17:31:27:264;3,471;-50,002;-4;22,89;26,3;0;Discharge;157,7;589,1
06:04:2022 17:31:27:764;3,471;-50,009;-4;22,88;26,3;0;Discharge;157,7;589,1
06:04:2022 17:31:28:264;3,471;-49,979;-4;22,86;26,3;0;Discharge;157,7;589,2
06:04:2022 17:31:28:764;3,471;-49,989;-4;22,85;26,3;0;Discharge;157,7;589,2
06:04:2022 17:31:29:264;3,471;-50,013;-4;22,84;26,3;0;Discharge;157,7;589,2
06:04:2022 17:31:29:764;3,47;-49,989;-4;22,83;26,3;0;Discharge;157,7;589,2
06:04:2022 17:31:30:264;3,471;-50,002;-4;22,81;26,3;0;Discharge;157,7;589,3
06:04:2022 17:31:30:764;3,47;-49,992;-4;22,8;26,3;0;Discharge;157,7;589,3
06:04:2022 17:31:31:264;3,47;-50,005;-4;22,79;26,3;0;Discharge;157,8;589,3
06:04:2022 17:31:31:764;3,47;-49,996;-4;22,78;26,3;0;Discharge;157,8;589,3
06:04:2022 17:31:32:264;3,47;-50,005;-4;22,76;26,3;0;Discharge;157,8;589,4
06:04:2022 17:31:32:764;3,47;-50;-4;22,75;26,3;0;Discharge;157,8;589,4
06:04:2022 17:31:33:264;3,47;-49,998;-4;22,74;26,3;0;Discharge;157,8;589,4
06:04:2022 17:31:33:764;3,47;-50,005;-4;22,73;26,3;0;Discharge;157,8;589,4
06:04:2022 17:31:34:264;3,47;-49,998;-4;22,72;26,3;0;Discharge;157,8;589,4
06:04:2022 17:31:34:764;3,469;-49,998;-4;22,7;26,3;0;Discharge;157,8;589,5
06:04:2022 17:31:35:264;3,469;-50;-4;22,69;26,3;0;Discharge;157,8;589,5
06:04:2022 17:31:35:764;3,47;-49,992;-4;22,68;26,3;0;Discharge;157,8;589,5
06:04:2022 17:31:36:264;3,469;-49,989;-4;22,67;26,3;0;Discharge;157,8;589,5
06:04:2022 17:31:36:764;3,469;-50,002;-4;22,66;26,3;0;Discharge;157,8;589,6
06:04:2022 17:31:37:264;3,469;-49,994;-4;22,64;26,3;0;Discharge;157,8;589,6
06:04:2022 17:31:37:764;3,469;-49,987;-4;22,63;26,3;0;Discharge;157,8;589,6
06:04:2022 17:31:38:263;3,469;-50,005;-4;22,62;26,4;0;Discharge;157,9;589,6
06:04:2022 17:31:38:764;3,469;-50,005;-4;22,61;26,4;0;Discharge;157,9;589,7
06:04:2022 17:31:39:264;3,469;-50,016;-4;22,59;26,4;0;Discharge;157,9;589,7
06:04:2022 17:31:39:764;3,469;-50,009;-4;22,58;26,4;0;Discharge;157,9;589,7
06:04:2022 17:31:40:264;3,469;-49,989;-4;22,57;26,4;0;Discharge;157,9;589,7
06:04:2022 17:31:40:764;3,469;-49,989;-4;22,56;26,4;0;Discharge;157,9;589,8
06:04:2022 17:31:41:264;3,469;-50,002;-4;22,54;26,4;0;Discharge;157,9;589,8
06:04:2022 17:31:41:764;3,469;-49,998;-4;22,53;26,4;0;Discharge;157,9;589,8
06:04:2022 17:31:42:264;3,468;-50,011;-4;22,52;26,4;0;Discharge;157,9;589,8
06:04:2022 17:31:42:764;3,468;-50,007;-4;22,51;26,4;0;Discharge;157,9;589,9
06:04:2022 17:31:43:264;3,468;-49,996;-4;22,49;26,4;0;Discharge;157,9;589,9
06:04:2022 17:31:43:764;3,468;-50,005;-4;22,48;26,4;0;Discharge;157,9;589,9
06:04:2022 17:31:44:264;3,468;-49,998;-4;22,47;26,4;0;Discharge;157,9;589,9
06:04:2022 17:31:44:764;3,468;-49,989;-4;22,46;26,4;0;Discharge;157,9;590
06:04:2022 17:31:45:264;3,468;-49,996;-4;22,45;26,4;0;Discharge;158;590
06:04:2022 17:31:45:764;3,468;-49,985;-4;22,44;26,4;0;Discharge;158;590
06:04:2022 17:31:46:264;3,468;-49,979;-4;22,42;26,4;0;Discharge;158;590
06:04:2022 17:31:46:764;3,468;-49,983;-4;22,41;26,4;0;Discharge;158;590
06:04:2022 17:31:47:264;3,467;-50,009;-4;22,4;26,4;0;Discharge;158;590,1
06:04:2022 17:31:47:764;3,467;-50,002;-4;22,39;26,4;0;Discharge;158;590,1
06:04:2022 17:31:48:264;3,467;-49,985;-4;22,37;26,4;0;Discharge;158;590,1
06:04:2022 17:31:48:764;3,467;-49,996;-4;22,36;26,4;0;Discharge;158;590,1
06:04:2022 17:31:49:264;3,467;-49,998;-4;22,35;26,4;0;Discharge;158;590,2
06:04:2022 17:31:49:764;3,467;-50,002;-4;22,34;26,4;0;Discharge;158;590,2
06:04:2022 17:31:50:264;3,467;-50,016;-4;22,32;26,4;0;Discharge;158;590,2
06:04:2022 17:31:50:764;3,467;-49,994;-5;22,31;26,4;0;Discharge;158;590,2
06:04:2022 17:31:51:263;3,467;-49,996;-5;22,3;26,4;0;Discharge;158;590,3
06:04:2022 17:31:51:764;3,467;-49,994;-5;22,29;26,4;0;Discharge;158;590,3
06:04:2022 17:31:52:264;3,467;-50,009;-5;22,27;26,4;0;Discharge;158;590,3
06:04:2022 17:31:52:764;3,466;-49,994;-5;22,26;26,4;0;Discharge;158,1;590,3
06:04:2022 17:31:53:264;3,466;-49,992;-5;22,25;26,4;0;Discharge;158,1;590,4
06:04:2022 17:31:53:764;3,466;-50,007;-5;22,24;26,4;0;Discharge;158,1;590,4
06:04:2022 17:31:54:264;3,466;-50,005;-5;22,23;26,4;0;Discharge;158,1;590,4
06:04:2022 17:31:54:764;3,466;-49,994;-5;22,22;26,4;0;Discharge;158,1;590,4
06:04:2022 17:31:55:264;3,466;-50,007;-5;22,2;26,4;0;Discharge;158,1;590,5
06:04:2022 17:31:55:764;3,466;-49,979;-5;22,19;26,4;0;Discharge;158,1;590,5
06:04:2022 17:31:56:264;3,466;-49,994;-5;22,18;26,4;0;Discharge;158,1;590,5
06:04:2022 17:31:56:764;3,466;-50;-5;22,17;26,4;0;Discharge;158,1;590,5
06:04:2022 17:31:57:264;3,466;-49,996;-5;22,15;26,4;0;Discharge;158,1;590,6
06:04:2022 17:31:57:764;3,466;-50;-5;22,14;26,4;0;Discharge;158,1;590,6
06:04:2022 17:31:58:264;3,465;-50,002;-5;22,13;26,4;0;Discharge;158,1;590,6
06:04:2022 17:31:58:764;3,466;-50,011;-5;22,12;26,4;0;Discharge;158,1;590,6
06:04:2022 17:31:59:264;3,466;-49,996;-5;22,1;26,4;0;Discharge;158,1;590,7
06:04:2022 17:31:59:764;3,465;-49,987;-5;22,09;26,4;0;Discharge;158,2;590,7
06:04:2022 17:32:00:264;3,465;-49,994;-5;22,08;26,4;0;Discharge;158,2;590,7
06:04:2022 17:32:00:764;3,465;-49,996;-5;22,07;26,4;0;Discharge;158,2;590,7
06:04:2022 17:32:01:264;3,465;-49,974;-5;22,05;26,4;0;Discharge;158,2;590,7
06:04:2022 17:32:01:764;3,465;-50;-5;22,04;26,4;0;Discharge;158,2;590,8
06:04:2022 17:32:02:264;3,465;-50;-5;22,03;26,4;0;Discharge;158,2;590,8
06:04:2022 17:32:02:764;3,465;-50,002;-5;22,02;26,4;0;Discharge;158,2;590,8
06:04:2022 17:32:03:264;3,465;-50,009;-5;22,01;26,4;0;Discharge;158,2;590,8
06:04:2022 17:32:03:764;3,465;-49,992;-5;22;26,4;0;Discharge;158,2;590,9
06:04:2022 17:32:04:264;3,464;-49,998;-5;21,98;26,4;0;Discharge;158,2;590,9
06:04:2022 17:32:04:764;3,464;-49,998;-5;21,97;26,4;0;Discharge;158,2;590,9
06:04:2022 17:32:05:264;3,464;-49,998;-5;21,96;26,4;0;Discharge;158,2;590,9
06:04:2022 17:32:05:764;3,464;-50,016;-5;21,95;26,4;0;Discharge;158,2;591
06:04:2022 17:32:06:264;3,464;-49,989;-5;21,93;26,4;0;Discharge;158,2;591
06:04:2022 17:32:06:764;3,464;-50,016;-5;21,92;26,4;0;Discharge;158,2;591
06:04:2022 17:32:07:264;3,464;-49,981;-5;21,91;26,4;0;Discharge;158,3;591
06:04:2022 17:32:07:764;3,464;-49,994;-5;21,9;26,4;0;Discharge;158,3;591,1
06:04:2022 17:32:08:264;3,464;-50,005;-5;21,88;26,4;0;Discharge;158,3;591,1
06:04:2022 17:32:08:764;3,464;-49,996;-5;21,87;26,4;0;Discharge;158,3;591,1
06:04:2022 17:32:09:264;3,464;-50,011;-5;21,86;26,4;0;Discharge;158,3;591,1
06:04:2022 17:32:09:764;3,464;-50,011;-5;21,85;26,4;0;Discharge;158,3;591,2
06:04:2022 17:32:10:264;3,464;-49,992;-5;21,83;26,4;0;Discharge;158,3;591,2
06:04:2022 17:32:10:764;3,463;-50,005;-5;21,82;26,4;0;Discharge;158,3;591,2
06:04:2022 17:32:11:264;3,464;-50;-5;21,81;26,4;0;Discharge;158,3;591,2
06:04:2022 17:32:11:764;3,463;-50;-5;21,8;26,4;0;Discharge;158,3;591,3
06:04:2022 17:32:12:264;3,463;-49,989;-5;21,79;26,4;0;Discharge;158,3;591,3
06:04:2022 17:32:12:764;3,464;-49,981;-5;21,77;26,4;0;Discharge;158,3;591,3
06:04:2022 17:32:13:264;3,463;-50,002;-5;21,76;26,4;0;Discharge;158,3;591,3
06:04:2022 17:32:13:764;3,463;-50,009;-5;21,75;26,4;0;Discharge;158,3;591,3
06:04:2022 17:32:14:264;3,463;-49,994;-5;21,74;26,4;0;Discharge;158,4;591,4
06:04:2022 17:32:14:764;3,463;-49,998;-5;21,73;26,4;0;Discharge;158,4;591,4
06:04:2022 17:32:15:264;3,463;-50,005;-5;21,71;26,4;0;Discharge;158,4;591,4
06:04:2022 17:32:15:764;3,463;-49,981;-5;21,7;26,4;0;Discharge;158,4;591,4
06:04:2022 17:32:16:264;3,462;-49,992;-5;21,69;26,4;0;Discharge;158,4;591,5
06:04:2022 17:32:16:764;3,463;-50,005;-5;21,68;26,4;0;Discharge;158,4;591,5
06:04:2022 17:32:17:263;3,463;-49,994;-5;21,66;26,4;0;Discharge;158,4;591,5
06:04:2022 17:32:17:764;3,462;-49,994;-5;21,65;26,4;0;Discharge;158,4;591,5
06:04:2022 17:32:18:263;3,462;-50,002;-5;21,64;26,4;0;Discharge;158,4;591,6
06:04:2022 17:32:18:764;3,462;-49,987;-5;21,63;26,4;0;Discharge;158,4;591,6
06:04:2022 17:32:19:264;3,462;-50,007;-5;21,61;26,4;0;Discharge;158,4;591,6
06:04:2022 17:32:19:764;3,462;-49,985;-5;21,6;26,4;0;Discharge;158,4;591,6
06:04:2022 17:32:20:264;3,462;-50;-5;21,59;26,4;0;Discharge;158,4;591,7
06:04:2022 17:32:20:764;3,462;-50,002;-5;21,58;26,4;0;Discharge;158,4;591,7
06:04:2022 17:32:21:264;3,462;-50,013;-5;21,57;26,4;0;Discharge;158,5;591,7
06:04:2022 17:32:21:764;3,462;-50,002;-5;21,55;26,4;0;Discharge;158,5;591,7
06:04:2022 17:32:22:264;3,462;-49,987;-5;21,54;26,4;0;Discharge;158,5;591,8
06:04:2022 17:32:22:764;3,462;-49,994;-5;21,53;26,4;0;Discharge;158,5;591,8
06:04:2022 17:32:23:264;3,462;-50,007;-5;21,52;26,4;0;Discharge;158,5;591,8
06:04:2022 17:32:23:764;3,461;-49,987;-5;21,51;26,4;0;Discharge;158,5;591,8
06:04:2022 17:32:24:264;3,461;-49,998;-5;21,49;26,5;0;Discharge;158,5;591,9
06:04:2022 17:32:24:764;3,461;-49,998;-5;21,48;26,5;0;Discharge;158,5;591,9
06:04:2022 17:32:25:264;3,461;-49,987;-5;21,47;26,5;0;Discharge;158,5;591,9
06:04:2022 17:32:25:764;3,461;-49,992;-5;21,46;26,5;0;Discharge;158,5;591,9
06:04:2022 17:32:26:264;3,461;-50,005;-5;21,44;26,5;0;Discharge;158,5;591,9
06:04:2022 17:32:26:764;3,461;-49,989;-5;21,43;26,5;0;Discharge;158,5;592
06:04:2022 17:32:27:264;3,461;-50,002;-5;21,42;26,5;0;Discharge;158,5;592
06:04:2022 17:32:27:764;3,461;-49,992;-5;21,41;26,5;0;Discharge;158,5;592
06:04:2022 17:32:28:264;3,461;-49,994;-5;21,39;26,5;0;Discharge;158,5;592
06:04:2022 17:32:28:764;3,461;-49,985;-5;21,38;26,5;0;Discharge;158,6;592,1
06:04:2022 17:32:29:264;3,46;-49,998;-5;21,37;26,5;0;Discharge;158,6;592,1
06:04:2022 17:32:29:764;3,46;-49,994;-5;21,36;26,5;0;Discharge;158,6;592,1
06:04:2022 17:32:30:264;3,46;-50;-5;21,35;26,5;0;Discharge;158,6;592,1
06:04:2022 17:32:30:764;3,46;-50,007;-5;21,33;26,5;0;Discharge;158,6;592,2
06:04:2022 17:32:31:264;3,46;-49,998;-5;21,32;26,5;0;Discharge;158,6;592,2
06:04:2022 17:32:31:764;3,46;-50,005;-5;21,31;26,5;0;Discharge;158,6;592,2
06:04:2022 17:32:32:264;3,46;-50;-5;21,3;26,5;0;Discharge;158,6;592,2
06:04:2022 17:32:32:764;3,46;-49,994;-5;21,29;26,5;0;Discharge;158,6;592,3
06:04:2022 17:32:33:264;3,46;-50,007;-5;21,27;26,5;0;Discharge;158,6;592,3
06:04:2022 17:32:33:764;3,46;-49,983;-5;21,26;26,5;0;Discharge;158,6;592,3
06:04:2022 17:32:34:264;3,46;-50,005;-5;21,25;26,5;0;Discharge;158,6;592,3
06:04:2022 17:32:34:764;3,46;-50;-5;21,24;26,5;0;Discharge;158,6;592,4
06:04:2022 17:32:35:264;3,459;-50;-5;21,22;26,5;0;Discharge;158,6;592,4
06:04:2022 17:32:35:764;3,46;-50,002;-5;21,21;26,5;0;Discharge;158,7;592,4
06:04:2022 17:32:36:264;3,459;-49,996;-5;21,2;26,5;0;Discharge;158,7;592,4
06:04:2022 17:32:36:764;3,459;-50,007;-5;21,19;26,5;0;Discharge;158,7;592,5
06:04:2022 17:32:37:264;3,459;-49,994;-5;21,17;26,5;0;Discharge;158,7;592,5
06:04:2022 17:32:37:764;3,459;-49,996;-5;21,16;26,5;0;Discharge;158,7;592,5
06:04:2022 17:32:38:264;3,459;-49,996;-5;21,15;26,5;0;Discharge;158,7;592,5
06:04:2022 17:32:38:764;3,459;-49,989;-5;21,14;26,5;0;Discharge;158,7;592,6
06:04:2022 17:32:39:264;3,459;-49,989;-5;21,13;26,5;0;Discharge;158,7;592,6
06:04:2022 17:32:39:764;3,458;-50,007;-5;21,11;26,5;0;Discharge;158,7;592,6
06:04:2022 17:32:40:264;3,459;-49,998;-5;21,1;26,5;0;Discharge;158,7;592,6
06:04:2022 17:32:40:764;3,458;-50,005;-5;21,09;26,5;0;Discharge;158,7;592,6
06:04:2022 17:32:41:264;3,458;-49,992;-5;21,08;26,5;0;Discharge;158,7;592,7
06:04:2022 17:32:41:764;3,458;-50;-5;21,07;26,5;0;Discharge;158,7;592,7
06:04:2022 17:32:42:264;3,458;-49,998;-5;21,05;26,5;0;Discharge;158,7;592,7
06:04:2022 17:32:42:764;3,458;-50;-5;21,04;26,5;0;Discharge;158,7;592,7
06:04:2022 17:32:43:263;3,458;-49,998;-5;21,03;26,5;0;Discharge;158,8;592,8
06:04:2022 17:32:43:764;3,458;-50,007;-5;21,02;26,5;0;Discharge;158,8;592,8
06:04:2022 17:32:44:264;3,458;-49,998;-5;21;26,5;0;Discharge;158,8;592,8
06:04:2022 17:32:44:764;3,458;-49,981;-5;20,99;26,5;0;Discharge;158,8;592,8
06:04:2022 17:32:45:264;3,457;-50;-5;20,98;26,5;0;Discharge;158,8;592,9
06:04:2022 17:32:45:764;3,457;-50,005;-5;20,97;26,5;0;Discharge;158,8;592,9
06:04:2022 17:32:46:264;3,457;-50,005;-5;20,95;26,5;0;Discharge;158,8;592,9
06:04:2022 17:32:46:764;3,458;-50,002;-5;20,94;26,5;0;Discharge;158,8;592,9
06:04:2022 17:32:47:264;3,457;-49,998;-5;20,93;26,5;0;Discharge;158,8;593
06:04:2022 17:32:47:764;3,457;-49,994;-5;20,92;26,5;0;Discharge;158,8;593
06:04:2022 17:32:48:264;3,457;-49,992;-5;20,91;26,5;0;Discharge;158,8;593
06:04:2022 17:32:48:764;3,457;-49,998;-5;20,89;26,5;0;Discharge;158,8;593
06:04:2022 17:32:49:264;3,457;-50,005;-5;20,88;26,5;0;Discharge;158,8;593,1
06:04:2022 17:32:49:764;3,457;-50,005;-5;20,87;26,5;0;Discharge;158,8;593,1
06:04:2022 17:32:50:264;3,457;-49,996;-5;20,86;26,5;0;Discharge;158,9;593,1
06:04:2022 17:32:50:764;3,457;-50,009;-5;20,85;26,5;0;Discharge;158,9;593,1
06:04:2022 17:32:51:264;3,457;-49,992;-5;20,83;26,5;0;Discharge;158,9;593,2
06:04:2022 17:32:51:764;3,457;-49,998;-5;20,82;26,5;0;Discharge;158,9;593,2
06:04:2022 17:32:52:264;3,457;-49,998;-5;20,81;26,5;0;Discharge;158,9;593,2
06:04:2022 17:32:52:764;3,457;-49,996;-5;20,8;26,5;0;Discharge;158,9;593,2
06:04:2022 17:32:53:264;3,456;-50,002;-5;20,78;26,5;0;Discharge;158,9;593,2
06:04:2022 17:32:53:764;3,456;-50;-5;20,77;26,5;0;Discharge;158,9;593,3
06:04:2022 17:32:54:264;3,456;-49,998;-5;20,76;26,5;0;Discharge;158,9;593,3
06:04:2022 17:32:54:764;3,456;-50,002;-5;20,75;26,5;0;Discharge;158,9;593,3
06:04:2022 17:32:55:264;3,456;-49,994;-5;20,73;26,5;0;Discharge;158,9;593,3
06:04:2022 17:32:55:764;3,456;-49,998;-5;20,72;26,5;0;Discharge;158,9;593,4
06:04:2022 17:32:56:263;3,456;-50;-5;20,71;26,5;0;Discharge;158,9;593,4
06:04:2022 17:32:56:764;3,456;-49,998;-5;20,7;26,5;0;Discharge;158,9;593,4
06:04:2022 17:32:57:264;3,456;-50;-5;20,69;26,5;0;Discharge;159;593,4
06:04:2022 17:32:57:764;3,456;-49,983;-5;20,67;26,5;0;Discharge;159;593,5
06:04:2022 17:32:58:264;3,455;-50;-5;20,66;26,5;0;Discharge;159;593,5
06:04:2022 17:32:58:764;3,455;-50;-5;20,65;26,5;0;Discharge;159;593,5
06:04:2022 17:32:59:264;3,455;-50,005;-5;20,64;26,5;0;Discharge;159;593,5
06:04:2022 17:32:59:764;3,455;-50,007;-5;20,63;26,5;0;Discharge;159;593,6
06:04:2022 17:33:00:264;3,455;-50,002;-5;20,61;26,5;0;Discharge;159;593,6
06:04:2022 17:33:00:764;3,455;-49,996;-5;20,6;26,5;0;Discharge;159;593,6
06:04:2022 17:33:01:264;3,455;-50,005;-5;20,59;26,5;0;Discharge;159;593,6
06:04:2022 17:33:01:764;3,455;-49,998;-5;20,58;26,5;0;Discharge;159;593,7
06:04:2022 17:33:02:264;3,455;-49,998;-5;20,56;26,5;0;Discharge;159;593,7
06:04:2022 17:33:02:764;3,455;-49,996;-6;20,55;26,5;0;Discharge;159;593,7
06:04:2022 17:33:03:264;3,455;-50;-6;20,54;26,5;0;Discharge;159;593,7
06:04:2022 17:33:03:764;3,455;-49,998;-6;20,53;26,5;0;Discharge;159;593,8
06:04:2022 17:33:04:264;3,455;-49,998;-6;20,51;26,5;0;Discharge;159;593,8
06:04:2022 17:33:04:764;3,455;-50,016;-6;20,5;26,5;0;Discharge;159,1;593,8
06:04:2022 17:33:05:264;3,454;-49,985;-6;20,49;26,5;0;Discharge;159,1;593,8
06:04:2022 17:33:05:764;3,454;-49,998;-6;20,48;26,5;0;Discharge;159,1;593,8
06:04:2022 17:33:06:264;3,454;-50,002;-6;20,47;26,5;0;Discharge;159,1;593,9
06:04:2022 17:33:06:764;3,454;-49,996;-6;20,45;26,5;0;Discharge;159,1;593,9
06:04:2022 17:33:07:264;3,454;-49,985;-6;20,44;26,6;0;Discharge;159,1;593,9
06:04:2022 17:33:07:764;3,454;-50,002;-6;20,43;26,6;0;Discharge;159,1;593,9
06:04:2022 17:33:08:264;3,454;-50,002;-6;20,42;26,6;0;Discharge;159,1;594
06:04:2022 17:33:08:764;3,454;-49,998;-6;20,41;26,6;0;Discharge;159,1;594
06:04:2022 17:33:09:263;3,454;-50,002;-6;20,39;26,6;0;Discharge;159,1;594
